value,unit,metric_type,sector,context,source_page,source_paragraph,confidence,year,extraction_method,validation_issues,company,source_pdf,extraction_date,metric_id
3.0,number,net_employment_change,transportation_logistics,"In the O NET data- base, there are 5 Job Zones, with Job Zone 1 requiring the least amount of preparation (3 months) and Job Zone 5 requiring the most extensive amount of preparation, 4 or more years.",21,20,0.76,2024,pattern_matching,[],Job Zones,the-economic-impact-of-large-language-models.pdf,2025-07-24T17:20:40.707644,11599
4.0,number,job_creation,transportation_logistics,"5 Job Zones, with Job Zone 1 requiring the least amount of preparation (3 months) and Job Zone 5 requiring the most extensive amount of preparation, 4 or more years.",21,20,0.76,2024,pattern_matching,[],Job Zones,the-economic-impact-of-large-language-models.pdf,2025-07-24T17:20:40.707645,11600
1.0,number,job_creation,transportation_logistics,"rve that median income increases monotonically across Job Zones as the level of preparation needed also increases, with the median worker in Job Zone 1 earning",21,20,0.76,2024,pattern_matching,[],Job Zones,the-economic-impact-of-large-language-models.pdf,2025-07-24T17:20:40.707646,11601
17.0,number,ai_implementation_count,transportation_logistics,"For instance, while about 50% of smaller manufacturers find it hard to identify vendors of AI solutions tailored to their needs, this is true for o",84,10,0.76,2024,pattern_matching,[],,cost-benefit-analysis-artificial-intelligence-evidence-from-a-field-experiment-on-gpt-4o-1.pdf,2025-07-24T17:20:15.834766,5224
50.0,number,ai_implementation_count,transportation_logistics,"For instance, while about 50% of smaller manufacturers find it hard to identify vendors of AI solutions tailored to their needs, this is true for only 37% of large enterprises in",84,10,0.76,2024,pattern_matching,[],,cost-benefit-analysis-artificial-intelligence-evidence-from-a-field-experiment-on-gpt-4o-1.pdf,2025-07-24T17:20:15.834768,5226
2022.0,number,job_displacement,transportation_logistics,"ffects of productivity gains from task complementarities are a little different than the cost savings generated by automation (Acemoglu and Restrepo, 2022), the results would remain broadly similar.",38,29,0.76,2024,pattern_matching,[],Acemoglu,Acemoglu_Macroeconomics-of-AI_May-2024.pdf,2025-07-24T17:19:59.886886,255
1999.0,number,net_employment_change,transportation_logistics,"01999  and Rui Wang, Joel Lehman, Jeff Clune, Kenneth O. Stanley,  Paired Open-Ended Trailblazer (POET): Endlessly Generating Increasingly Complex and Dive",31,5,0.76,2024,pattern_matching,[],Rui Wang,AI100Report_MT_10.pdf,2025-07-24T17:20:02.896188,1983
50.0,number,workforce_augmentation,transportation_logistics,"Businesses reports that the share of enterprises using AI is about twice as high in enterprises with more than 250 employees than in enterprises with 50-249 employees (OECD, 2023 5 ).",69,7,0.76,2024,pattern_matching,[],Businesses,cost-benefit-analysis-artificial-intelligence-evidence-from-a-field-experiment-on-gpt-4o-1.pdf,2025-07-24T17:20:15.834664,5086
5.0,number,job_creation,transportation_logistics,"Figure 5: 𝛽 exposure ratings of occupations in the five Job Zones, which are groups of similar occupations that are classified according to the level of educa",23,0,0.76,2024,pattern_matching,[],Figure,the-economic-impact-of-large-language-models.pdf,2025-07-24T17:20:40.707676,11634
10.0,number,job_creation,transportation_logistics,"10The nominal owner of the repository, i.e. the GitHub user who created the repository, can add collaborators in the repository s settings page.",14,22,0.76,2024,pattern_matching,[],,GenAi and the Nature of Work.pdf,2025-07-24T17:20:17.828001,6852
7.0,number,workforce_augmentation,transportation_logistics,"7 RPH, with larger effects for less experienced workers. In contrast, we see no effect for agents with more than a year of tenure. In Figure IV , Panel",25,2,0.76,2024,pattern_matching,[],In Figure,Generative AI at Work.pdf,2025-07-24T17:20:18.574942,7651
1809.01999,number,net_employment_change,transportation_logistics,"org abs 1809.01999  and Rui Wang, Joel Lehman, Jeff Clune, Kenneth O. Stanley,  Paired Open-Ended Trailblazer (POET): Endlessly Generating Increasingly Complex and Dive",31,5,0.76,2024,pattern_matching,[],Rui Wang,AI100Report_MT_10.pdf,2025-07-24T17:20:02.896187,1982
2023.0,number,workforce_augmentation,transportation_logistics,"the share of enterprises using AI is about twice as high in enterprises with more than 250 employees than in enterprises with 50-249 employees (OECD, 2023 5 ).",69,7,0.76,2024,pattern_matching,[],,cost-benefit-analysis-artificial-intelligence-evidence-from-a-field-experiment-on-gpt-4o-1.pdf,2025-07-24T17:20:15.834666,5088
5.0,number,workforce_augmentation,transportation_logistics,"hare of enterprises using AI is about twice as high in enterprises with more than 250 employees than in enterprises with 50-249 employees (OECD, 2023 5 ).",69,7,0.76,2024,pattern_matching,[],,cost-benefit-analysis-artificial-intelligence-evidence-from-a-field-experiment-on-gpt-4o-1.pdf,2025-07-24T17:20:15.834666,5089
10.0,number,workforce_augmentation,transportation_logistics,"5 RPH 8 10 months later. In contrast, workers who alwa ys ha ve access to AI assistance (short-dashed red line) increase their productivity to 2.5 RPH after onl",27,1,0.76,2024,pattern_matching,[],,Generative AI at Work.pdf,2025-07-24T17:20:18.574945,7655
5.0,number,net_employment_change,transportation_logistics,"The remaining small metro areas with populations below 250,000 and average employment of 64,000 workers supported just about 5% of the nation s AI job postings in 2025.",33,8,0.76,2025,pattern_matching,[],,Mapping-AI-readiness-final.pdf,2025-07-24T17:20:37.576858,10567
2025.0,number,net_employment_change,transportation_logistics,"small metro areas with populations below 250,000 and average employment of 64,000 workers supported just about 5% of the nation s AI job postings in 2025.",33,8,0.76,2025,pattern_matching,[],,Mapping-AI-readiness-final.pdf,2025-07-24T17:20:37.576859,10568
8.0,number,workforce_augmentation,transportation_logistics,"It found that, among other things, only 8% of respondents had  developed internal retraining programs to upskill existing workers with needed AI other digital skills.",60,5,0.76,2024,pattern_matching,[],,cost-benefit-analysis-artificial-intelligence-evidence-from-a-field-experiment-on-gpt-4o-1.pdf,2025-07-24T17:20:15.834591,4984
8.0,number,ai_implementation_count,transportation_logistics,"Furthermore, only 8% had  developed a communications process to explain the implications of AI applications and solutions to employees, customers, and partners.",60,5,0.76,2024,pattern_matching,[],Furthermore,cost-benefit-analysis-artificial-intelligence-evidence-from-a-field-experiment-on-gpt-4o-1.pdf,2025-07-24T17:20:15.834592,4985
39.0,percentage,ai_adoption_rate,transportation_logistics,"Similarly, in a 2020 survey of about 1 000 executives, 39% said they were not using AI because of a lack of technical expertise (McKendrick, 2020 29 ).",60,8,0.76,2024,pattern_matching,[],Similarly,cost-benefit-analysis-artificial-intelligence-evidence-from-a-field-experiment-on-gpt-4o-1.pdf,2025-07-24T17:20:15.834606,5005
2021.0,number,net_employment_change,transportation_logistics,"workforce found that some skill types are scarcer than others, particularly scientists in computer and information research (Gehlhaus and Rahkovsky, 2021 30 ).",60,8,0.76,2024,pattern_matching,[],Gehlhaus,cost-benefit-analysis-artificial-intelligence-evidence-from-a-field-experiment-on-gpt-4o-1.pdf,2025-07-24T17:20:15.834608,5008
3.0,number,ai_implementation_count,transportation_logistics,PBRFusion 3 can also use the RTX Remix application programming int,7,13,0.76,2024,pattern_matching,[],Remix,nvidia-cost-trends-ai-inference-at-scale.pdf,2025-07-24T17:20:37.931316,10943
8.0,percentage,workforce_augmentation,transportation_logistics,"It found that, among other things, only 8% of respondents had  developed internal retraining programs to upskill existing workers with needed AI other digital skills.",60,5,0.76,2024,pattern_matching,[],,cost-benefit-analysis-artificial-intelligence-evidence-from-a-field-experiment-on-gpt-4o-1.pdf,2025-07-24T17:20:15.834590,4983
249.0,number,workforce_augmentation,transportation_logistics,"inesses reports that the share of enterprises using AI is about twice as high in enterprises with more than 250 employees than in enterprises with 50-249 employees (OECD, 2023 5 ).",69,7,0.76,2024,pattern_matching,[],,cost-benefit-analysis-artificial-intelligence-evidence-from-a-field-experiment-on-gpt-4o-1.pdf,2025-07-24T17:20:15.834665,5087
2019.0,count,workforce_augmentation,transportation_logistics,"However, a 2019 McKinsey study found that  only 8% of firms engage in core practices that support widespread AI adoption  (Fountaine, McCarthy and Saleh, 2019 26 ).",60,5,0.76,2024,pattern_matching,[],However,cost-benefit-analysis-artificial-intelligence-evidence-from-a-field-experiment-on-gpt-4o-1.pdf,2025-07-24T17:20:15.834587,4979
8.0,count,workforce_augmentation,transportation_logistics,"However, a 2019 McKinsey study found that  only 8% of firms engage in core practices that support widespread AI adoption  (Fountaine, McCarthy and Saleh, 2019 26 ).",60,5,0.76,2024,pattern_matching,[],However,cost-benefit-analysis-artificial-intelligence-evidence-from-a-field-experiment-on-gpt-4o-1.pdf,2025-07-24T17:20:15.834589,4981
26.0,count,workforce_augmentation,transportation_logistics,"a 2019 McKinsey study found that  only 8% of firms engage in core practices that support widespread AI adoption  (Fountaine, McCarthy and Saleh, 2019 26 ).",60,5,0.76,2024,pattern_matching,[],Fountaine,cost-benefit-analysis-artificial-intelligence-evidence-from-a-field-experiment-on-gpt-4o-1.pdf,2025-07-24T17:20:15.834590,4982
26.0,count,job_displacement,transportation_logistics,"The tooling and automation integra- tion also spans a wide spectrum, from companies that run extensive CI CD pipelines26",29,1,0.76,2024,pattern_matching,[],,Affects of GenAI on Highskilled Work.pdf,2025-07-24T17:20:00.779500,916
29.0,number,job_creation,transportation_logistics,"Together, these rising clusters generate 82% of the nation s AI job posti",35,5,0.76,2024,pattern_matching,[],Together,Mapping-AI-readiness-final.pdf,2025-07-24T17:20:37.576879,10597
2.5,number,ai_implementation_count,transportation_logistics,"7 CPH, whereas posttreatment agents resolve 2.5 CPH. Some of this difference may be due to initial selection: treated agents already had higher resolutions per hour prior to AI model deploy- ment (",15,2,0.76,2024,pattern_matching,[],Some,Generative AI at Work.pdf,2025-07-24T17:20:18.574865,7551
5.0,number,ai_implementation_count,transportation_logistics,5 CPH. Some of this difference may be due to initial selection: treated agents already had higher resolutions per hour prior to AI model deploy- ment (,15,2,0.76,2024,pattern_matching,[],Some,Generative AI at Work.pdf,2025-07-24T17:20:18.574865,7552
2020.0,number,ai_implementation_count,transportation_logistics,"For example, at the 2020 Neural Information Processing Systems Conference (NeurIPS), one of the premier, most widely attended and highly visible conferences in the area of ma",43,3,0.76,2024,pattern_matching,[],Neural Information Processing Systems Conference,AI100Report_MT_10.pdf,2025-07-24T17:20:02.896378,2236
21.0,number,ai_implementation_count,transportation_logistics,"ion Processing Systems Conference (NeurIPS), one of the premier, most widely attended and highly visible conferences in the area of machine learning, 21 percent of the papers were",43,3,0.76,2024,pattern_matching,[],Processing Systems Conference,AI100Report_MT_10.pdf,2025-07-24T17:20:02.896380,2238
30.0,percentage,workforce_augmentation,transportation_logistics,More senior workers are initially less likely to follow AI recommendations: 30% for those with more than a year of tenure compared with 37% for those with less than three months of tenure.,30,2,0.76,2024,pattern_matching,[],More,Generative AI at Work.pdf,2025-07-24T17:20:18.574964,7680
175.0,number,job_creation,transportation_logistics,s 147 Profiles 387 Publications 108 Patents 175 Contracts 100 HPC 158 Job postings 387 Firm AI use 387 Firm data readiness 359 Firm cloud readiness 359 Local occupational exposure 381 Startups 245,57,8,0.76,2024,pattern_matching,[],Profiles,Mapping-AI-readiness-final.pdf,2025-07-24T17:20:37.576996,10772
245.0,number,job_creation,transportation_logistics,175 Contracts 100 HPC 158 Job postings 387 Firm AI use 387 Firm data readiness 359 Firm cloud readiness 359 Local occupational exposure 381 Startups 245 VC funding 197 Detailed methodology,57,8,0.76,2024,pattern_matching,[],Contracts,Mapping-AI-readiness-final.pdf,2025-07-24T17:20:37.576999,10778
7.0,number,ai_implementation_count,transportation_logistics,French enterprises have the highest probability of using AI in all applications except for Product Design and,73,13,0.7364615384615384,2024,pattern_matching,[],French,cost-benefit-analysis-artificial-intelligence-evidence-from-a-field-experiment-on-gpt-4o-1.pdf,2025-07-24T17:20:15.834674,5100
120.0,millions_usd,cost_reduction,transportation_logistics,"MxD has invested over USD 120 million (US dollars) (about EUR 120 million  euros ) in more than 85 applied R D projects24 in the areas of design, product development, systems engineering, future factories, agile and resilie",106,5,0.676923076923077,2024,pattern_matching,['Missing required context keywords'],,cost-benefit-analysis-artificial-intelligence-evidence-from-a-field-experiment-on-gpt-4o-1.pdf,2025-07-24T17:20:15.834876,5369
22.0,number,ai_implementation_count,transportation_logistics,"Based in the United States, the Digital Manufacturing and Cybersecurity Institute (MxD)22 aims to transform US factories by fully equipping them with the digital tools and expertise they need to reduce costs, grow and improve their operati",106,5,0.676923076923077,2024,pattern_matching,['Missing required context keywords'],United States,cost-benefit-analysis-artificial-intelligence-evidence-from-a-field-experiment-on-gpt-4o-1.pdf,2025-07-24T17:20:15.834875,5367
68.0,percentage,ai_adoption_rate,transportation_logistics,"Likewise, these locations aggregate sizable portions of the AI sector s necessary inputs: 68% of the country s computer science degrees, around 87% of AI R D contracts, and 93% of AI startups, for example.",35,5,0.6688000000000002,2024,pattern_matching,['Missing required context keywords'],Likewise,Mapping-AI-readiness-final.pdf,2025-07-24T17:20:37.576881,10600
68.0,number,ai_implementation_count,transportation_logistics,"Likewise, these locations aggregate sizable portions of the AI sector s necessary inputs: 68% of the country s computer science degrees, around 87% of AI R D contracts, and 93% of AI startups, for example.",35,5,0.6688000000000002,2024,pattern_matching,['Missing required context keywords'],Likewise,Mapping-AI-readiness-final.pdf,2025-07-24T17:20:37.576882,10601
0.4319,number,ai_implementation_count,transportation_logistics,"AI Tools Usage   AI Integration Level: This interaction term had a positive coeffi- cient (β   0.4319, p   0.001), indicating that the combined effect of frequent AI tool usage and high integration levels significantly increases the likelihood of prod",13,21,0.6688000000000002,2024,pattern_matching,['Missing required context keywords'],Tools Usage,Assessing the Impact of Artificial Intelligence Tools on Employee.pdf,2025-07-24T17:20:04.816042,3843
40.0,number,ai_implementation_count,transportation_logistics,"Looking instead at AHTs (Panel B), we see a starker pattern: pretreatment and never-treated agents have similar distributions of AHTs, centered at 40 minutes, but post- treatment agents have a lower average handle time of 35 minutes.",15,2,0.6688000000000002,2024,pattern_matching,['Missing required context keywords'],Looking,Generative AI at Work.pdf,2025-07-24T17:20:18.574867,7554
50.0,number,ai_implementation_count,transportation_logistics,The initially most compliant agents continue to comply at the same rates (just above 50%). The initially least compliant agents increase their compliance over time: those in the bottom tercile initially follow recommendations less than 2,30,2,0.6688000000000002,2024,pattern_matching,['Missing required context keywords'],,Generative AI at Work.pdf,2025-07-24T17:20:18.574962,7677
20.0,number,ai_implementation_count,transportation_logistics,"The initially least compliant agents increase their compliance over time: those in the bottom tercile initially follow recommendations less than 20% of the time, but by month ﬁve their compliance rates have increased by over 50%.",30,2,0.6688000000000002,2024,pattern_matching,['Missing required context keywords'],,Generative AI at Work.pdf,2025-07-24T17:20:18.574963,7679
14.0,number,ai_implementation_count,transportation_logistics,"Then it turns to a benchmarking exercise that groups 14 indicators into three dimensions of regional AI readiness: talent, innovation, and adoption. The  talent  pillar measures the flow of AI-capable work",2,6,0.6688000000000002,2024,pattern_matching,['Missing required context keywords'],Then,Mapping-AI-readiness-final.pdf,2025-07-24T17:20:37.576599,10206
12.0,number,ai_implementation_count,transportation_logistics,"Some diffusion institutions mentioned examples of drawn-out data-sharing requests for AI proofs-of-concept, which can take up to 12 months. Such a long wait time is excessive for start-ups and SMEs acting as AI service providers.",114,7,0.6688000000000002,2024,pattern_matching,['Missing required context keywords'],Some,cost-benefit-analysis-artificial-intelligence-evidence-from-a-field-experiment-on-gpt-4o-1.pdf,2025-07-24T17:20:15.834951,5473
5.0,number,ai_implementation_count,transportation_logistics,"Labor Market Insights: As a partner to France Travail s internal training institute charged with upskilling their 5,000 managers, LinkedIn hosts conferences on the latest labour market trends, focusing on the role of AI in recruitment and today s economy.",24,6,0.6688000000000002,2024,pattern_matching,['Missing required context keywords'],Labor Market Insights,ai-and-the-global-economy.pdf,2025-07-24T17:20:01.448706,1456
0.0,number,ai_implementation_count,transportation_logistics,"Labor Market Insights: As a partner to France Travail s internal training institute charged with upskilling their 5,000 managers, LinkedIn hosts conferences on the latest labour market trends, focusing on the role of AI in recruitment and today s economy.",24,6,0.6688000000000002,2024,pattern_matching,['Missing required context keywords'],Labor Market Insights,ai-and-the-global-economy.pdf,2025-07-24T17:20:01.448707,1457
37.0,number,ai_implementation_count,transportation_logistics,"wski, Pablo Sprechmann, Alex Vitvitskyi, Zhaohan Daniel Guo, Charles Blundell,  Agent57: Outperforming the Atari Human Benchmark,  Proceedings of the 37th International Conference on Machine Learning, http:  proceedings.",31,5,0.6688000000000002,2024,pattern_matching,['Missing required context keywords'],Pablo Sprechmann,AI100Report_MT_10.pdf,2025-07-24T17:20:02.896184,1978
2020.0,number,ai_implementation_count,transportation_logistics,"nd it has been previously pro- posed and analyzed in the context of uptake differences across individuals (Coussens and Spiess 2021  Huntington-Klein 2020)  in the context of uptake differences over time, a similar strategy was employed by Bloom et al.",10,0,0.6688000000000002,2020,pattern_matching,['Missing required context keywords'],Coussens,Affects of GenAI on Highskilled Work.pdf,2025-07-24T17:20:00.779270,602
2021.0,number,ai_implementation_count,transportation_logistics,"instrument relevance, and it has been previously pro- posed and analyzed in the context of uptake differences across individuals (Coussens and Spiess 2021  Huntington-Klein 2020)  in the context of uptake differences over time, a similar strategy was employed by Bloom et al.",10,0,0.6688000000000002,2020,pattern_matching,['Missing required context keywords'],Coussens,Affects of GenAI on Highskilled Work.pdf,2025-07-24T17:20:00.779269,601
57.0,number,ai_implementation_count,transportation_logistics,"06284v4  and Adrià Puigdomènech Badia, Bilal Piot, Steven Kapturowski, Pablo Sprechmann, Alex Vitvitskyi, Zhaohan Daniel Guo, Charles Blundell,  Agent57: Outperforming the Atari Human Benchmark,  Proceedings of the 37th International Conference on Machine Learning, http:  proceedings.",31,5,0.6688000000000002,2024,pattern_matching,['Missing required context keywords'],Badia,AI100Report_MT_10.pdf,2025-07-24T17:20:02.896183,1977
5.0,number,ai_implementation_count,transportation_logistics,"However, to the extent that there is still an adoption difference between treatment and control groups at t   5, this strategy is wasteful in that it does not exploit all possible identifying variation.",10,0,0.6688000000000002,2024,pattern_matching,['Missing required context keywords'],However,Affects of GenAI on Highskilled Work.pdf,2025-07-24T17:20:00.779268,599
2.0,number,ai_implementation_count,transportation_logistics,"To avoid arbitrary decisions about which post-experiment periods to include in the analysis, we weight the 2SLS estimates by the (period-by-period) difference in adoption across treatment and control groups.",10,0,0.6688000000000002,2024,pattern_matching,['Missing required context keywords'],,Affects of GenAI on Highskilled Work.pdf,2025-07-24T17:20:00.779268,600
87.0,number,ai_implementation_count,transportation_logistics,"Likewise, these locations aggregate sizable portions of the AI sector s necessary inputs: 68% of the country s computer science degrees, around 87% of AI R D contracts, and 93% of AI startups, for example.",35,5,0.6688000000000002,2024,pattern_matching,['Missing required context keywords'],Likewise,Mapping-AI-readiness-final.pdf,2025-07-24T17:20:37.576883,10603
30.0,number,ai_implementation_count,transportation_logistics,"is matched by contributions from the private sector, with Scale AI reimbursing up to 50% of expenses for approved projects (of which there are about 30 per year).",106,4,0.6371692307692308,2024,pattern_matching,['Missing required context keywords'],Scale,cost-benefit-analysis-artificial-intelligence-evidence-from-a-field-experiment-on-gpt-4o-1.pdf,2025-07-24T17:20:15.834874,5366
19.0,number,job_creation,transportation_logistics,"Based in Canada, Scale AI19 is a consortium of enterprises, research centres, academic bodies and high- potential start-ups dedicated to the diffusion of AI technologies.",106,4,0.6371692307692308,2024,pattern_matching,['Missing required context keywords'],Canada,cost-benefit-analysis-artificial-intelligence-evidence-from-a-field-experiment-on-gpt-4o-1.pdf,2025-07-24T17:20:15.834868,5357
25.0,number,ai_implementation_count,transportation_logistics,25 MxD awards up to USD 75 000 (about EUR 75 000) to teams composed of at least one post- secondary academic institution. MxD prioritises groups that in,106,5,0.6153846153846154,2024,pattern_matching,['Missing required context keywords'],,cost-benefit-analysis-artificial-intelligence-evidence-from-a-field-experiment-on-gpt-4o-1.pdf,2025-07-24T17:20:15.834879,5373
75.0,number,ai_implementation_count,transportation_logistics,25 MxD awards up to USD 75 000 (about EUR 75 000) to teams composed of at least one post- secondary academic institution. MxD prioritises groups that include at least one indus,106,5,0.6153846153846154,2024,pattern_matching,['Missing required context keywords'],,cost-benefit-analysis-artificial-intelligence-evidence-from-a-field-experiment-on-gpt-4o-1.pdf,2025-07-24T17:20:15.834880,5374
0.0,number,ai_implementation_count,transportation_logistics,25 MxD awards up to USD 75 000 (about EUR 75 000) to teams composed of at least one post- secondary academic institution. MxD prioritises groups that include at least one industria,106,5,0.6153846153846154,2024,pattern_matching,['Missing required context keywords'],,cost-benefit-analysis-artificial-intelligence-evidence-from-a-field-experiment-on-gpt-4o-1.pdf,2025-07-24T17:20:15.834880,5375
70.0,number,ai_implementation_count,transportation_logistics,"70 Data sellers can establish a price tag and define terms and conditions, such as the data s intended use, via technical and legal data usage policies.",111,6,0.6109538461538462,2024,pattern_matching,['Missing required context keywords'],Data,cost-benefit-analysis-artificial-intelligence-evidence-from-a-field-experiment-on-gpt-4o-1.pdf,2025-07-24T17:20:15.834947,5467
69.0,number,ai_implementation_count,transportation_logistics,"For example, Mobility Data Space69 is an online marketplace for automotive, transportation, logistics and many other types of data relevant to the mobility sector.",111,6,0.6109538461538462,2024,pattern_matching,['Missing required context keywords'],Mobility Data,cost-benefit-analysis-artificial-intelligence-evidence-from-a-field-experiment-on-gpt-4o-1.pdf,2025-07-24T17:20:15.834946,5466
29.0,number,ai_implementation_count,transportation_logistics,"Similarly, in a 2020 survey of about 1 000 executives, 39% said they were not using AI because of a lack of technical expertise (McKendrick, 2020 29 ).",60,8,0.6080000000000001,2024,pattern_matching,['Missing required context keywords'],Similarly,cost-benefit-analysis-artificial-intelligence-evidence-from-a-field-experiment-on-gpt-4o-1.pdf,2025-07-24T17:20:15.834607,5007
139.0,number,ai_implementation_count,transportation_logistics,139 Such efforts will be vital to boosting public interest in and capability for democratic involvement with AI issues that concern us all.,36,1,0.6080000000000001,2024,pattern_matching,['Missing required context keywords'],Such,AI100Report_MT_10.pdf,2025-07-24T17:20:02.896256,2072
28.0,number,ai_implementation_count,transportation_logistics,"2% nationally), 28.6% on data readiness (versus 27% nationally), 22.2% on cloud readiness (versus 20.4% nationally), and 32.4% in occupational AI exposure (versus 32.",32,3,0.6080000000000001,2024,pattern_matching,['Missing required context keywords'],,Mapping-AI-readiness-final.pdf,2025-07-24T17:20:37.576824,10519
27.0,percentage,ai_adoption_rate,transportation_logistics,"6% on data readiness (versus 27% nationally), 22.2% on cloud readiness (versus 20.4% nationally), and 32.4% in occupational AI exposure (versus 32.1% nationally).",32,3,0.6080000000000001,2024,pattern_matching,['Missing required context keywords'],,Mapping-AI-readiness-final.pdf,2025-07-24T17:20:37.576825,10520
27.0,number,ai_implementation_count,transportation_logistics,"6% on data readiness (versus 27% nationally), 22.2% on cloud readiness (versus 20.4% nationally), and 32.4% in occupational AI exposure (versus 32.1% nationally).",32,3,0.6080000000000001,2024,pattern_matching,['Missing required context keywords'],,Mapping-AI-readiness-final.pdf,2025-07-24T17:20:37.576825,10521
22.2,percentage,ai_adoption_rate,transportation_logistics,"6% on data readiness (versus 27% nationally), 22.2% on cloud readiness (versus 20.4% nationally), and 32.4% in occupational AI exposure (versus 32.1% nationally).",32,3,0.6080000000000001,2024,pattern_matching,['Missing required context keywords'],,Mapping-AI-readiness-final.pdf,2025-07-24T17:20:37.576826,10522
22.2,number,ai_implementation_count,transportation_logistics,"6% on data readiness (versus 27% nationally), 22.2% on cloud readiness (versus 20.4% nationally), and 32.4% in occupational AI exposure (versus 32.1% nationally).",32,3,0.6080000000000001,2024,pattern_matching,['Missing required context keywords'],,Mapping-AI-readiness-final.pdf,2025-07-24T17:20:37.576827,10523
20.4,percentage,ai_adoption_rate,transportation_logistics,"2% on cloud readiness (versus 20.4% nationally), and 32.4% in occupational AI exposure (versus 32.1% nationally). They host 3.8% of the nation s AI startups and attract 4.",32,3,0.6080000000000001,2024,pattern_matching,['Missing required context keywords'],They,Mapping-AI-readiness-final.pdf,2025-07-24T17:20:37.576827,10524
20.4,number,ai_implementation_count,transportation_logistics,"2% on cloud readiness (versus 20.4% nationally), and 32.4% in occupational AI exposure (versus 32.1% nationally). They host 3.8% of the nation s AI startups and attract 4.",32,3,0.6080000000000001,2024,pattern_matching,['Missing required context keywords'],They,Mapping-AI-readiness-final.pdf,2025-07-24T17:20:37.576828,10525
32.4,percentage,ai_adoption_rate,transportation_logistics,"4% nationally), and 32.4% in occupational AI exposure (versus 32.1% nationally). They host 3.8% of the nation s AI startups and attract 4.1% of AI-focused VC small shares give",32,3,0.6080000000000001,2024,pattern_matching,['Missing required context keywords'],They,Mapping-AI-readiness-final.pdf,2025-07-24T17:20:37.576829,10526
32.4,number,ai_implementation_count,transportation_logistics,"4% nationally), and 32.4% in occupational AI exposure (versus 32.1% nationally). They host 3.8% of the nation s AI startups and attract 4.1% of AI-focused VC small shares giv",32,3,0.6080000000000001,2024,pattern_matching,['Missing required context keywords'],They,Mapping-AI-readiness-final.pdf,2025-07-24T17:20:37.576830,10527
32.1,percentage,ai_adoption_rate,transportation_logistics,4% in occupational AI exposure (versus 32.1% nationally). They host 3.8% of the nation s AI startups and attract 4.1% of AI-focused VC small shares given that around 85% of VC concentrates in ju,32,3,0.6080000000000001,2024,pattern_matching,['Missing required context keywords'],They,Mapping-AI-readiness-final.pdf,2025-07-24T17:20:37.576830,10528
3.8,percentage,ai_adoption_rate,transportation_logistics,They host 3.8% of the nation s AI startups and attract 4.1% of AI-focused VC small shares given that around 85% of VC concentrates in just 30 metro areas.,32,3,0.6080000000000001,2024,pattern_matching,['Missing required context keywords'],They,Mapping-AI-readiness-final.pdf,2025-07-24T17:20:37.576831,10529
85.0,number,ai_implementation_count,transportation_logistics,1% of AI-focused VC small shares given that around 85% of VC concentrates in just 30 metro areas. The national density of AI startups and VC funding deals is about four times that of this group.,32,3,0.6080000000000001,2024,pattern_matching,['Missing required context keywords'],,Mapping-AI-readiness-final.pdf,2025-07-24T17:20:37.576833,10531
30.0,number,ai_implementation_count,transportation_logistics,1% of AI-focused VC small shares given that around 85% of VC concentrates in just 30 metro areas. The national density of AI startups and VC funding deals is about four times that of this group.,32,3,0.6080000000000001,2024,pattern_matching,['Missing required context keywords'],,Mapping-AI-readiness-final.pdf,2025-07-24T17:20:37.576833,10532
8.0,percentage,ai_adoption_rate,transportation_logistics,"However, a 2019 McKinsey study found that  only 8% of firms engage in core practices that support widespread AI adoption  (Fountaine, McCarthy and Saleh, 2019 26 ).",60,5,0.6080000000000001,2024,pattern_matching,['Outlier compared to other adoption rates'],However,cost-benefit-analysis-artificial-intelligence-evidence-from-a-field-experiment-on-gpt-4o-1.pdf,2025-07-24T17:20:15.834588,4980
143.0,number,ai_implementation_count,transportation_logistics,"143 Few countries have moved definitively to regulate AI specifically, outside of rules directly related to the use of data. Several international groups",36,6,0.6080000000000001,2024,pattern_matching,['Missing required context keywords'],Several,AI100Report_MT_10.pdf,2025-07-24T17:20:02.896259,2076
38.0,number,ai_implementation_count,transportation_logistics,"itiatives aimed at generating policy frameworks for responsible AI development and use, resulting in recommendations such as the AI Principles of the 38-member-country Organisation for Economic",36,6,0.6080000000000001,2024,pattern_matching,['Missing required context keywords'],Principles,AI100Report_MT_10.pdf,2025-07-24T17:20:02.896260,2077
72.0,number,ai_implementation_count,transportation_logistics,AI Singapore compiles and publishes various open-source tools developed through AI Apprenticeships and other programmes in its AI Ready Bricks72 collection.,111,7,0.6080000000000001,2024,pattern_matching,['Missing required context keywords'],Singapore,cost-benefit-analysis-artificial-intelligence-evidence-from-a-field-experiment-on-gpt-4o-1.pdf,2025-07-24T17:20:15.834949,5469
21.0,percentage,ai_adoption_rate,transportation_logistics,"ion Processing Systems Conference (NeurIPS), one of the premier, most widely attended and highly visible conferences in the area of machine learning, 21 percent of the papers were",43,3,0.6080000000000001,2024,pattern_matching,['Missing required context keywords'],Processing Systems Conference,AI100Report_MT_10.pdf,2025-07-24T17:20:02.896379,2237
