value,unit,metric_type,sector,context,source_page,source_paragraph,confidence,year,extraction_method,validation_issues,company,source_pdf,extraction_date,metric_id
4.0,number,ai_implementation_count,entertainment_media,"01168v4 207 Edward Korot, Nikolas Pontikos, Xiaoxuan Liu, Siegfried K. Wagner, Livia Faes, Josef Huemer, Konstantinos Balaskas, Alastair K. Denniston, Anthon",47,7,0.584,2024,pattern_matching,['Missing required context keywords'],Edward Korot,AI100Report_MT_10.pdf,2025-07-24T17:20:02.896470,2359
208.0,number,ai_implementation_count,entertainment_media,com articles s41598-021-89743-x 208 https:  royalsociety.org - media policy projects ai-and-society AI-revolution-in-science.pdf,47,7,0.584,2024,pattern_matching,['Missing required context keywords'],,AI100Report_MT_10.pdf,2025-07-24T17:20:02.896473,2363
204.0,number,ai_implementation_count,entertainment_media,"204 Ben Green, Yiling Chen,  Disparate Interactions: An Algorithm-in-the-Loop Analysis of Fairness in Risk Assessments,  Proceedings of the Conference on",47,7,0.584,2024,pattern_matching,['Missing required context keywords'],Ben Green,AI100Report_MT_10.pdf,2025-07-24T17:20:02.896457,2342
1168.0,number,ai_implementation_count,entertainment_media,"01168v4 207 Edward Korot, Nikolas Pontikos, Xiaoxuan Liu, Siegfried K. Wagner, Livia Faes, Josef Huemer, Konstantinos Balaskas, Alastair K. Denniston, Anth",47,7,0.584,2024,pattern_matching,['Missing required context keywords'],Edward Korot,AI100Report_MT_10.pdf,2025-07-24T17:20:02.896470,2358
2021.0,number,ai_implementation_count,entertainment_media,"ine-learning recommendations influence clinician treatment selections: the example of antidepressant selection,  Translational Psychiatry, Volume 11, 2021.",47,7,0.584,2024,pattern_matching,['Missing required context keywords'],Translational Psychiatry,AI100Report_MT_10.pdf,2025-07-24T17:20:02.896463,2350
207.0,number,ai_implementation_count,entertainment_media,"01168v4 207 Edward Korot, Nikolas Pontikos, Xiaoxuan Liu, Siegfried K. Wagner, Livia Faes, Josef Huemer, Konstantinos Balaskas, Alastair K. Denniston, Anthony Kh",47,7,0.584,2024,pattern_matching,['Missing required context keywords'],Edward Korot,AI100Report_MT_10.pdf,2025-07-24T17:20:02.896471,2360
2102.01168,number,ai_implementation_count,entertainment_media,"org abs 2102.01168v4 207 Edward Korot, Nikolas Pontikos, Xiaoxuan Liu, Siegfried K. Wagner, Livia Faes, Josef Huemer, Konstantinos Balaskas, Alastair K.",47,7,0.584,2024,pattern_matching,['Missing required context keywords'],Edward Korot,AI100Report_MT_10.pdf,2025-07-24T17:20:02.896469,2357
21.0,number,ai_implementation_count,entertainment_media,"com articles s41398-021-01224-x 205 https:  techcrunch.com 2016 08 08 machine-learning-and-molecular-tinder-may-change-the-game-for-oled-screens  206 Xin Chen, Guannan Qu, Y",47,7,0.584,2024,pattern_matching,['Missing required context keywords'],Xin Chen,AI100Report_MT_10.pdf,2025-07-24T17:20:02.896465,2352
55.0,percentage,ai_adoption_rate,entertainment_media,"While 55% believe it will save time, and 51% expect it will offer better entertainment options,",23,22,0.584,2024,pattern_matching,['Missing required context keywords'],While,hai_ai_index_report_2025.pdf,2025-07-24T17:20:36.378781,8355
55.0,number,ai_implementation_count,entertainment_media,"While 55% believe it will save time, and 51% expect it will offer better entertainment options,",23,22,0.584,2024,pattern_matching,['Missing required context keywords'],While,hai_ai_index_report_2025.pdf,2025-07-24T17:20:36.378782,8356
51.0,percentage,ai_adoption_rate,entertainment_media,"While 55% believe it will save time, and 51% expect it will offer better entertainment options,",23,22,0.584,2024,pattern_matching,['Missing required context keywords'],While,hai_ai_index_report_2025.pdf,2025-07-24T17:20:36.378783,8357
51.0,number,ai_implementation_count,entertainment_media,"While 55% believe it will save time, and 51% expect it will offer better entertainment options,",23,22,0.584,2024,pattern_matching,['Missing required context keywords'],While,hai_ai_index_report_2025.pdf,2025-07-24T17:20:36.378783,8358
1224.0,number,ai_implementation_count,entertainment_media,"com articles s41398-021-01224-x 205 https:  techcrunch.com 2016 08 08 machine-learning-and-molecular-tinder-may-change-the-game-for-oled-screens  206 Xin Chen, Guannan Qu, Yujie T",47,7,0.584,2024,pattern_matching,['Missing required context keywords'],Xin Chen,AI100Report_MT_10.pdf,2025-07-24T17:20:02.896466,2353
5.0,number,ai_implementation_count,entertainment_media,"07810v5  Maia Jacobs, Melanie F. Pradier, Thomas H. McCoy Jr., Roy H. Perlis, Finale Doshi-Velez, and Krzysztof Z. Gajos,  How machine-learning recommendatio",47,7,0.584,2024,pattern_matching,['Missing required context keywords'],Maia Jacobs,AI100Report_MT_10.pdf,2025-07-24T17:20:02.896463,2349
0.0,number,ai_implementation_count,entertainment_media,com watch v AI0l3ySnAiA,14,1,0.5056,2024,pattern_matching,['Missing required context keywords'],,AI100Report_MT_10.pdf,2025-07-24T17:20:02.895888,1590
10.0,number,ai_implementation_count,entertainment_media,,211,22,0.4864000000000001,2024,pattern_matching,['Missing required context keywords'],,hai_ai_index_report_2025.pdf,2025-07-24T17:20:36.379339,9117
3.1,number,ai_implementation_count,entertainment_media,,211,22,0.4864000000000001,2024,pattern_matching,['Missing required context keywords'],,hai_ai_index_report_2025.pdf,2025-07-24T17:20:36.379338,9116
15.0,number,ai_implementation_count,entertainment_media,"15, 2024)",214,5,0.4864000000000001,2024,pattern_matching,['Missing required context keywords'],,hai_ai_index_report_2025.pdf,2025-07-24T17:20:36.379342,9121
5.0,number,ai_implementation_count,entertainment_media,,211,22,0.4864000000000001,2024,pattern_matching,['Missing required context keywords'],,hai_ai_index_report_2025.pdf,2025-07-24T17:20:36.379340,9118
40.0,number,ai_implementation_count,entertainment_media,,123,18,0.4864000000000001,2024,pattern_matching,['Missing required context keywords'],,cost-benefit-analysis-artificial-intelligence-evidence-from-a-field-experiment-on-gpt-4o-1.pdf,2025-07-24T17:20:15.834974,5504
77.0,number,ai_implementation_count,entertainment_media,,123,18,0.4864000000000001,2024,pattern_matching,['Missing required context keywords'],,cost-benefit-analysis-artificial-intelligence-evidence-from-a-field-experiment-on-gpt-4o-1.pdf,2025-07-24T17:20:15.834973,5503
0.0,number,ai_implementation_count,entertainment_media,86%,9,39,0.47488,2024,pattern_matching,['Missing required context keywords'],,Assessing the Impact of Artificial Intelligence Tools on Employee.pdf,2025-07-24T17:20:04.815924,3704
0.86,percentage,ai_adoption_rate,entertainment_media,86%,9,39,0.47488,2024,pattern_matching,['Missing required context keywords'],,Assessing the Impact of Artificial Intelligence Tools on Employee.pdf,2025-07-24T17:20:04.815922,3702
86.0,number,ai_implementation_count,entertainment_media,86%,9,39,0.47488,2024,pattern_matching,['Missing required context keywords'],,Assessing the Impact of Artificial Intelligence Tools on Employee.pdf,2025-07-24T17:20:04.815925,3705
0.86,number,ai_implementation_count,entertainment_media,86%,9,39,0.47488,2024,pattern_matching,['Missing required context keywords'],,Assessing the Impact of Artificial Intelligence Tools on Employee.pdf,2025-07-24T17:20:04.815923,3703
37.2,percentage,ai_adoption_rate,entertainment_media,"Arts, design, entertainment,",243,18,0.4672,2024,pattern_matching,['Missing required context keywords'],Arts,hai_ai_index_report_2025.pdf,2025-07-24T17:20:36.379453,9270
37.2,number,ai_implementation_count,entertainment_media,"Arts, design, entertainment,",243,18,0.4672,2024,pattern_matching,['Missing required context keywords'],Arts,hai_ai_index_report_2025.pdf,2025-07-24T17:20:36.379454,9271
2.0,number,ai_implementation_count,entertainment_media,"Arts, design, entertainment,",243,18,0.4672,2024,pattern_matching,['Missing required context keywords'],Arts,hai_ai_index_report_2025.pdf,2025-07-24T17:20:36.379454,9272
24270.0,number,ai_implementation_count,entertainment_media,"com articles nature24270 14 David Silver, Thomas Hubert, Julian Schrittwieser, Ioannis Antonoglou, Matthew Lai, Arthur Guez, Marc Lanctot, Laurent Sifre, Dharshan Kumaran, Th",14,1,0.4423999999999999,2024,pattern_matching,"['Value 24270.0 outside typical range [0, 10000]', 'Missing required context keywords']",David Silver,AI100Report_MT_10.pdf,2025-07-24T17:20:02.895872,1570
320121.0,number,ai_implementation_count,entertainment_media,"jp article 2019 03 14 320121.html, https:  www.youtube.com watch v P_zRwq9c8LY, https:  www.youtube.com watch v AI0l3ySnAiA",14,1,0.4423999999999999,2024,pattern_matching,"['Value 320121.0 outside typical range [0, 10000]', 'Missing required context keywords']",,AI100Report_MT_10.pdf,2025-07-24T17:20:02.895887,1588
41586.0,number,ai_implementation_count,entertainment_media,"com articles s41586-019-1724-z 10 Max Jaderberg, Wojciech M. Czarnecki, Iain Dunning, Luke Marris, Guy Lever, Antonio Garcia Castañeda, Charles Beattie, Neil C.",14,1,0.4423999999999999,2024,pattern_matching,"['Value 41586.0 outside typical range [0, 10000]', 'Missing required context keywords']",Max Jaderberg,AI100Report_MT_10.pdf,2025-07-24T17:20:02.895862,1557
45530.0,number,ai_implementation_count,entertainment_media,com en  pubs archive 45530.pdf. 40 https:  developer.spotify.com discover  41 See https:  www.cs.toronto.edu  mvolkovs recsys2020_challenge.pdf for their use in the 2020 Recomm,17,5,0.43903999999999993,2024,pattern_matching,"['Value 45530.0 outside typical range [0, 10000]', 'Missing required context keywords']",Recomm,AI100Report_MT_10.pdf,2025-07-24T17:20:02.895950,1672
3298689.3346997,number,ai_implementation_count,entertainment_media,1145 3298689.3346997 43 https:  research.atspotify.com algorithmic-effects-on-the-diversity-of-consumption-on-spotify  44 https:  facctrec.github.io facctrec2020 program,17,5,0.43903999999999993,2024,pattern_matching,"['Value 3298689.3346997 outside typical range [0, 10000]', 'Missing required context keywords']",,AI100Report_MT_10.pdf,2025-07-24T17:20:02.895955,1679
3287560.3287563,number,ai_implementation_count,entertainment_media,"1145 3287560.3287563  Vivian Lai and Chenhao Tan,  On Human Predictions with Explanations and Predictions of Machine Learning Models: A Case Study on Deception Detection,",47,7,0.40879999999999994,2024,pattern_matching,"['Value 3287560.3287563 outside typical range [0, 10000]', 'Missing required context keywords']",Vivian Lai,AI100Report_MT_10.pdf,2025-07-24T17:20:02.896457,2343
41598.0,number,ai_implementation_count,entertainment_media,com articles s41598-021-89743-x 208 https:  royalsociety.org - media policy projects ai-and-society AI-revolution-in-science.pdf,47,7,0.40879999999999994,2024,pattern_matching,"['Value 41598.0 outside typical range [0, 10000]', 'Missing required context keywords']",,AI100Report_MT_10.pdf,2025-07-24T17:20:02.896472,2361
41398.0,number,ai_implementation_count,entertainment_media,"com articles s41398-021-01224-x 205 https:  techcrunch.com 2016 08 08 machine-learning-and-molecular-tinder-may-change-the-game-for-oled-screens  206 Xin Chen, Guannan Q",47,7,0.40879999999999994,2024,pattern_matching,"['Value 41398.0 outside typical range [0, 10000]', 'Missing required context keywords']",Xin Chen,AI100Report_MT_10.pdf,2025-07-24T17:20:02.896464,2351
89743.0,number,ai_implementation_count,entertainment_media,com articles s41598-021-89743-x 208 https:  royalsociety.org - media policy projects ai-and-society AI-revolution-in-science.pdf,47,7,0.40879999999999994,2024,pattern_matching,"['Value 89743.0 outside typical range [0, 10000]', 'Missing required context keywords']",,AI100Report_MT_10.pdf,2025-07-24T17:20:02.896473,2362
